class,tweet,cleaned_text
1,@xJaai they act like they earned the subs curse has haha bitch you wasn't in #Disfigure,"['they', 'act', 'like', 'they', 'earned', 'the', 'subs', 'curse', 'has', 'haha', 'bitch', 'you', 'wasn', 'in', 'disfigure']"
1,Ladies remember other women (including your friends) are trifling you speak TOO great about your nigga other bitches WILL try him smh lol,"['ladies', 'remember', 'other', 'women', 'including', 'your', 'friends', 'are', 'trifling', 'you', 'speak', 'too', 'great', 'about', 'your', 'nigga', 'other', 'bitches', 'will', 'try', 'him', 'smh', 'lol']"
1,@KingLister10 @Sweet_Loveeee @_ItsCheese that shit chunky lol,"['that', 'shit', 'chunky', 'lol']"
0,Nature's majesty is beautiful! *melts butter* RT @AP: PHOTO: Rare blue-colored red king crab caught in Alaska waters: http://t.co/Ia5kFoU2B3,"['photo', 'rare', 'blue', 'colored', 'red', 'king', 'crab', 'caught', 'in', 'alaska', 'waters', 'http', 'co', 'ia', 'kfou']"
0,"RT @sweetromance: @1visionamd @Redeemed1952 @AZWS Once again, birds of a feather....","['once', 'again', 'birds', 'of', 'feather']"
1,"That, and we spent half of our junior year and most of our senior year bitching at each other for being dumb bitches. Sooo there's that too.","['that', 'and', 'we', 'spent', 'half', 'of', 'our', 'junior', 'year', 'and', 'most', 'of', 'our', 'senior', 'year', 'bitching', 'at', 'each', 'other', 'for', 'being', 'dumb', 'bitches', 'sooo', 'there', 'that', 'too']"
0,@intheKCmix The last planet of the apes with my kids... It's been a minute,"['the', 'last', 'planet', 'of', 'the', 'apes', 'with', 'my', 'kids', 'it', 'been', 'minute']"
0,RT @Great_Bryt: Riff Raff is trash,"['riff', 'raff', 'is', 'trash']"
0,"@_Linsanity22 derrrrrrr, 1st of all her songs are actually good compared to the other trash, +++ shes SUCH a showman omg","['derrrrrrr', 'st', 'of', 'all', 'her', 'songs', 'are', 'actually', 'good', 'compared', 'to', 'the', 'other', 'trash', 'shes', 'such', 'showman', 'omg']"
1,I let hoes make it too much,"['let', 'hoes', 'make', 'it', 'too', 'much']"
1,@MANIAC3X I almost have enough rank to buy some stuff from the purple bitch. What should I buy from the exotic guy?,"['almost', 'have', 'enough', 'rank', 'to', 'buy', 'some', 'stuff', 'from', 'the', 'purple', 'bitch', 'what', 'should', 'buy', 'from', 'the', 'exotic', 'guy']"
1,"Look. Call me chubby. Call me a dumb stoner. Say I'm an asshole. Whatever. But we alllll know I can rap bitch, shut the hell up hahaha.","['look', 'call', 'me', 'chubby', 'call', 'me', 'dumb', 'stoner', 'say', 'an', 'asshole', 'whatever', 'but', 'we', 'alllll', 'know', 'can', 'rap', 'bitch', 'shut', 'the', 'hell', 'up', 'hahaha']"
1,@TonySinchak pussy pussy pussy marijauna wannnnaaa,"['pussy', 'pussy', 'pussy', 'marijauna', 'wannnnaaa']"
1,"Im allowed to trip on my bitch , she cant trip on me tho","['im', 'allowed', 'to', 'trip', 'on', 'my', 'bitch', 'she', 'cant', 'trip', 'on', 'me', 'tho']"
1,@Buy_Mortimer @WiigJosh @iowa51005 @TC_live2014 @todd_calfee Hookers are always complimentary-who wants to be with a bitch?,"['hookers', 'are', 'always', 'complimentary', 'who', 'wants', 'to', 'be', 'with', 'bitch']"
0,@AmosPOrr Congrats Amos! :),[]
1,Not a fan of her... guess im the minority.RT @KfromtheG: Beyonc&#233; ratchet ass is trash RT @Vagitarian__: you're the anti christ. KfromtheG,"['beyonc', 'ratchet', 'ass', 'is', 'trash', 'rt', 'you', 're', 'the', 'anti', 'christ', 'kfromtheg']"
0,Enjoy 50% off @GreenFestival #DC tickets with our code and check us out at booth #640! Vegan brownies samples &amp; more! http://t.co/scDZnDk2Aq,"['co', 'scdzndk', 'aq']"
0,@mayormcginn @usmayors @SenFeinstein White people need those weapons to defend themselves from the subhuman trash your sort unleashes on us.,"['white', 'people', 'need', 'those', 'weapons', 'to', 'defend', 'themselves', 'from', 'the', 'subhuman', 'trash', 'your', 'sort', 'unleashes', 'on', 'us']"
1,"""If you love her then hide yo bitch so you'll keep shorty.""
@wizkhalifa","['if', 'you', 'love', 'her', 'then', 'hide', 'yo', 'bitch', 'so', 'you', 'll', 'keep', 'shorty']"
0,"@shrekkalove 
You speak colored too?
I thinks I be in love","['you', 'speak', 'colored', 'too', 'thinks', 'be', 'in', 'love']"
1,@WhoDey8182 Sum bitch that looks good! Where does a man such as myself pick up one of those?,"['sum', 'bitch', 'that', 'looks', 'good', 'where', 'does', 'man', 'such', 'as', 'myself', 'pick', 'up', 'one', 'of', 'those']"
1,Merry Christmas bitches &#128536;&#127876;&#9924;&#65039;&#127877; http://t.co/XRkLONwzGN,"['co', 'xrklonwzgn']"
1,"RT @TommyyRealNigga: I can tweet ""I dont fw crayons"" and my ex gone subtweet me saying ""only bitch niggas fw crayons anyways""","['can', 'tweet', 'dont', 'fw', 'crayons', 'and', 'my', 'ex', 'gone', 'subtweet', 'me', 'saying', 'only', 'bitch', 'niggas', 'fw', 'crayons', 'anyways']"
0,RT @LucentVariable: @TonyJRodriguez friendly reminder that you shouldn't try to have sex with birds,"['friendly', 'reminder', 'that', 'you', 'shouldn', 'try', 'to', 'have', 'sex', 'with', 'birds']"
1,I'm known around Tampa as the ugly kid with no hoes,"['known', 'around', 'tampa', 'as', 'the', 'ugly', 'kid', 'with', 'no', 'hoes']"
1,"Twitter is like the friend I sometimes forget to visit, and then he calls and acts like a bitchy mcbitcherson with a side of bitch.","['twitter', 'is', 'like', 'the', 'friend', 'sometimes', 'forget', 'to', 'visit', 'and', 'then', 'he', 'calls', 'and', 'acts', 'like', 'bitchy', 'mcbitcherson', 'with', 'side', 'of', 'bitch']"
1,@justezzzee I swear you straight up bitch,"['swear', 'you', 'straight', 'up', 'bitch']"
0,Can't be many things worse than having COPS interrupted because a friggin Yankee game is still going on.,"['can', 'be', 'many', 'things', 'worse', 'than', 'having', 'cops', 'interrupted', 'because', 'friggin', 'yankee', 'game', 'is', 'still', 'going', 'on']"
0,RT @GatorDwqam: Everytime I see Nelson Agholor make a play I want to puke. Kid should've been a gator. Thanks Charlie Cheeseburger.,"['everytime', 'see', 'nelson', 'agholor', 'make', 'play', 'want', 'to', 'puke', 'kid', 'should', 've', 'been', 'gator', 'thanks', 'charlie', 'cheeseburger']"
0,"#Glory Isaiah Mom asked me if I wanted a brownie I said, no thanks 
She said what are fasting,","['glory', 'isaiah', 'mom', 'asked', 'me', 'if', 'wanted', 'brownie', 'said', 'no', 'thanks', 'she', 'said', 'what', 'are', 'fasting']"
1,I'm out this bitch,"['out', 'this', 'bitch']"
0,This is why nothing gets done. Morons like Coburn trying 2 ad a gun amendment 2 a public works bill. Push back on the #teabagger #morningjoe,"['this', 'is', 'why', 'nothing', 'gets', 'done', 'morons', 'like', 'coburn', 'trying', 'ad', 'gun', 'amendment', 'public', 'works', 'bill', 'push', 'back', 'on', 'the', 'teabagger', 'morningjoe']"
0,Well Jenna's getting a yellow lab so I know where ill be whenever I'm home,"['well', 'jenna', 'getting', 'yellow', 'lab', 'so', 'know', 'where', 'ill', 'be', 'whenever', 'home']"
1,And little bitch ass @_TriggaPlease_,"['and', 'little', 'bitch', 'ass']"
1,""" is that ya bitch ""","['is', 'that', 'ya', 'bitch']"
0,@Yankees Scores don't matter in Spring Training man!,"['scores', 'don', 'matter', 'in', 'spring', 'training', 'man']"
1,@D_Palomino52 you a poop. :( see I'm going all ghetto talk. Wtf!,"['see', 'going', 'all', 'ghetto', 'talk', 'wtf']"
1,RT @eeerik23: Jimmy Graham is one ugly son of a bitch,"['jimmy', 'graham', 'is', 'one', 'ugly', 'son', 'of', 'bitch']"
1,i really hate when hungry bitches put dick between friends. i swear yall should get beat the fuck up. ill show you friends.,"['really', 'hate', 'when', 'hungry', 'bitches', 'put', 'dick', 'between', 'friends', 'swear', 'yall', 'should', 'get', 'beat', 'the', 'fuck', 'up', 'ill', 'show', 'you', 'friends']"
1,Watch yo hoe,"['watch', 'yo', 'hoe']"
1,"If you got charge a nigga up for tryna talk to your chick, You really a insecure faggot and have no control over her..","['if', 'you', 'got', 'charge', 'nigga', 'up', 'for', 'tryna', 'talk', 'to', 'your', 'chick', 'you', 'really', 'insecure', 'faggot', 'and', 'have', 'no', 'control', 'over', 'her']"
0,@FaZeDAVlS @SoaR_Wvyy @SoaR_Haze @FaZeOutcsT this is gobbledy gook to me because i dont have the game,"['this', 'is', 'gobbledy', 'gook', 'to', 'me', 'because', 'dont', 'have', 'the', 'game']"
0,"RT @SportsCenter: Peyton Manning's remarkable season:
&#8226; 5,477 Pass yds (NFL record)
&#8226; 55 Pass TD (NFL record)
&#8226; 450 completions
&#8226; likely ho&#8230;","['peyton', 'manning', 'remarkable', 'season', 'pass', 'yds', 'nfl', 'record', 'pass', 'td', 'nfl', 'record', 'completions', 'likely', 'ho']"
1,I just getting started oh ya we got it bitch.,"['just', 'getting', 'started', 'oh', 'ya', 'we', 'got', 'it', 'bitch']"
1,@TruthandFashion nothing says fashion like a cunt hat....,"['nothing', 'says', 'fashion', 'like', 'cunt', 'hat']"
1,"WE SALUTE THE VETS &#8211; Tuesday Jihadi Bitch Slaying: MK-48, M203&#8217;s Fired At Taliban Cockroaches Du... http://t.co/1cK21ivEUp #tcot #pjnet","['mk', 'fired', 'at', 'taliban', 'cockroaches', 'du', 'http', 'co', 'ck', 'iveup', 'tcot', 'pjnet']"
0,@OldManRo you should check it out... it aint animated and has Charlie Murphy in it,"['you', 'should', 'check', 'it', 'out', 'it', 'aint', 'animated', 'and', 'has', 'charlie', 'murphy', 'in', 'it']"
1,RT @Magssca: &#8220;@uce_INA: @Magssca you aint gon take a pic tho&#8221; &#128133; not scared to I'm in a Japanese steakhouse tho bitch was walking quick,"['you', 'aint', 'gon', 'take', 'pic', 'tho', 'not', 'scared', 'to', 'in', 'japanese', 'steakhouse', 'tho', 'bitch', 'was', 'walking', 'quick']"
0,#BlessJesusLove Happy Belated ( Sixty-Fifth) 65 Birthday *28 Aunt Mary Agnes #Strong,"['blessjesuslove', 'happy', 'belated', 'sixty', 'fifth', 'birthday', 'aunt', 'mary', 'agnes', 'strong']"
1,I need a girl from Jamaica I can't fuck with these basic black bitches,"['need', 'girl', 'from', 'jamaica', 'can', 'fuck', 'with', 'these', 'basic', 'black', 'bitches']"
0,"RT @OpWarriorTeam: Hi ho, hi ho, it's off to work we go! It's #MilitaryMonday...support a military organization today. http://t.co/9DV04wk&#8230;","['hi', 'ho', 'hi', 'ho', 'it', 'off', 'to', 'work', 'we', 'go', 'it', 'militarymonday', 'support', 'military', 'organization', 'today', 'http', 'co', 'dv', 'wk']"
1,I show love to everybody not on joe time i just hate stuck up people thats hoe shit,"['show', 'love', 'to', 'everybody', 'not', 'on', 'joe', 'time', 'just', 'hate', 'stuck', 'up', 'people', 'thats', 'hoe', 'shit']"
1,That hoe was nipping,"['that', 'hoe', 'was', 'nipping']"
1,Forte just trucked dude hoe ass lol,"['forte', 'just', 'trucked', 'dude', 'hoe', 'ass', 'lol']"
1,"her ""friends"" said I was shallow, conceited and controlling. I grabbed her wrist and said ""never talk to those fat jealous bitches again!""","['her', 'friends', 'said', 'was', 'shallow', 'conceited', 'and', 'controlling', 'grabbed', 'her', 'wrist', 'and', 'said', 'never', 'talk', 'to', 'those', 'fat', 'jealous', 'bitches', 'again']"
1,Feel like a bitch for calling the cops on people but I'd rather this bitch go to jail then someone get hit by a wreck less driver.,"['feel', 'like', 'bitch', 'for', 'calling', 'the', 'cops', 'on', 'people', 'but', 'rather', 'this', 'bitch', 'go', 'to', 'jail', 'then', 'someone', 'get', 'hit', 'by', 'wreck', 'less', 'driver']"
1,Fuck these hoes im gone &#9996;&#65039;,"['fuck', 'these', 'hoes', 'im', 'gone']"
0,"Hey if I stir a Spider, Rockstar, and Monster together and chug it, would I /definitely/ be hospitalized or just maybe? Asking for a friend","['hey', 'if', 'stir', 'spider', 'rockstar', 'and', 'monster', 'together', 'and', 'chug', 'it', 'would', 'definitely', 'be', 'hospitalized', 'or', 'just', 'maybe', 'asking', 'for', 'friend']"
1,@MLG_POLLUTE I'm gonna tell my friend not to buy your scuf now dumb chink frail pussy,"['gonna', 'tell', 'my', 'friend', 'not', 'to', 'buy', 'your', 'scuf', 'now', 'dumb', 'chink', 'frail', 'pussy']"
0,@cryancarfield haven't you ever heard the story of the birds and the bees,"['haven', 'you', 'ever', 'heard', 'the', 'story', 'of', 'the', 'birds', 'and', 'the', 'bees']"
0,Twinkies are so unfilling. which is odd because they are filled,"['twinkies', 'are', 'so', 'unfilling', 'which', 'is', 'odd', 'because', 'they', 'are', 'filled']"
0,"Correction:
&gt;&gt;&gt;&gt;when the sky is yellow, death is upon us. No. I'm scared","['gt', 'gt', 'gt', 'gt', 'when', 'the', 'sky', 'is', 'yellow', 'death', 'is', 'upon', 'us', 'no', 'scared']"
1,RT @willgoes_ham: I love bad bitches that's my fuckin problem &#128527;,"['love', 'bad', 'bitches', 'that', 'my', 'fuckin', 'problem']"
1,Los bitch taught me the true meaning of gravity when her panties kissed her ankles!,"['los', 'bitch', 'taught', 'me', 'the', 'true', 'meaning', 'of', 'gravity', 'when', 'her', 'panties', 'kissed', 'her', 'ankles']"
1,If you arent going to stick to one garbage can for recycling Im not going to give a single fuck about where Im putting my trash.,"['if', 'you', 'arent', 'going', 'to', 'stick', 'to', 'one', 'garbage', 'can', 'for', 'recycling', 'im', 'not', 'going', 'to', 'give', 'single', 'fuck', 'about', 'where', 'im', 'putting', 'my', 'trash']"
1,"These hoes be flawgen i swear bruh, a nigga dont want yall","['these', 'hoes', 'be', 'flawgen', 'swear', 'bruh', 'nigga', 'dont', 'want', 'yall']"
1,This little bastard comes unto spinelli's all the time just to do his little wigger rap thinh and try to say it AT me like I'm gonna die &#128514;,"['this', 'little', 'bastard', 'comes', 'unto', 'spinelli', 'all', 'the', 'time', 'just', 'to', 'do', 'his', 'little', 'wigger', 'rap', 'thinh', 'and', 'try', 'to', 'say', 'it', 'at', 'me', 'like', 'gonna', 'die']"
0,I rather watch the oak cliff redskins and oak cliff comets play hell,"['rather', 'watch', 'the', 'oak', 'cliff', 'redskins', 'and', 'oak', 'cliff', 'comets', 'play', 'hell']"
0,You're just trash like sorry,"['you', 're', 'just', 'trash', 'like', 'sorry']"
1,"&#8220;@VishalDaGod: fuck a #WCW dats my bitch , not my crush&#8221;","['fuck', 'wcw', 'dats', 'my', 'bitch', 'not', 'my', 'crush']"
1,Milk Marie she got pretty pussy call it pink cause a nigga fell in love with it.,"['milk', 'marie', 'she', 'got', 'pretty', 'pussy', 'call', 'it', 'pink', 'cause', 'nigga', 'fell', 'in', 'love', 'with', 'it']"
1,"yeah I'm a bitch, but guess what? you're still a slut.","['yeah', 'bitch', 'but', 'guess', 'what', 'you', 're', 'still', 'slut']"
0,"RT @NateKlempa: @ROOTSPORTSPIT must not realize how much #WVU games mean to all of us ""hillbillies"". The @Pirates play 162 games a year. Sh&#8230;","['must', 'not', 'realize', 'how', 'much', 'wvu', 'games', 'mean', 'to', 'all', 'of', 'us', 'hillbillies', 'the', 'play', 'games', 'year', 'sh']"
1,"&#8220;@itslizkhalifa: If pussy is just pussy to you, you a nasty ass nigga.. Hope you get aids &#128553;&#8221; bit harsh. Rethink that statement","['if', 'pussy', 'is', 'just', 'pussy', 'to', 'you', 'you', 'nasty', 'ass', 'nigga', 'hope', 'you', 'get', 'aids', 'bit', 'harsh', 'rethink', 'that', 'statement']"
0,#mt #commission #gouache #tiki #wahine #monkey #tubed #surfing #wavesliding #waterwalker #notkook http://t.co/vii3SmGRm3,"['co', 'vii', 'smgrm']"
1,"Know why birds don't wear pants?
Cause their pecker's in the way","['know', 'why', 'birds', 'don', 'wear', 'pants', 'cause', 'their', 'pecker', 'in', 'the', 'way']"
1,@OVOmar23 thanks for the invite tho bitch,"['thanks', 'for', 'the', 'invite', 'tho', 'bitch']"
1,2fine4cheapwine@yahoo.com &#171;@Datjollygirl So who used my email address for this chat line? All these bitches hittin me up &#128530;&#187;,"['fine', 'cheapwine', 'com', 'so', 'who', 'used', 'my', 'email', 'address', 'for', 'this', 'chat', 'line', 'all', 'these', 'bitches', 'hittin', 'me', 'up']"
1,"RT @Brandan420_: ""You smell like Weed..."" and bitch you smell like sober.","['you', 'smell', 'like', 'weed', 'and', 'bitch', 'you', 'smell', 'like', 'sober']"
0,@washingtonpost The people who work at those companies tend to be trash.,"['the', 'people', 'who', 'work', 'at', 'those', 'companies', 'tend', 'to', 'be', 'trash']"
0,"Dude was talmbout ""I don't know why everyone hates Nickelback!"" Because they're trash, that's why.","['dude', 'was', 'talmbout', 'don', 'know', 'why', 'everyone', 'hates', 'nickelback', 'because', 'they', 're', 'trash', 'that', 'why']"
0,"Don't mind that Twinkies are gonna be gone, very concerned about the rest of hostesses product line","['don', 'mind', 'that', 'twinkies', 'are', 'gonna', 'be', 'gone', 'very', 'concerned', 'about', 'the', 'rest', 'of', 'hostesses', 'product', 'line']"
0,@NoMeek_JustMilz If they trash in yr 3 or 4 he'll waive it lol,"['if', 'they', 'trash', 'in', 'yr', 'or', 'he', 'll', 'waive', 'it', 'lol']"
0,Never seen purple bird poop until today lol http://t.co/4Psdx11Uu1,"['co', 'psdx', 'uu']"
1,For every thirst dog lies a thirsty bitch.,"['for', 'every', 'thirst', 'dog', 'lies', 'thirsty', 'bitch']"
0,@elise_palmer youre cheating on mickey bubbles! :O,[]
1,ha fucking twat. go cry about mommy some more,"['ha', 'fucking', 'twat', 'go', 'cry', 'about', 'mommy', 'some', 'more']"
1,RT @_itsKILLA_: Yall hoes love football,"['yall', 'hoes', 'love', 'football']"
0,@tytytooflyy ima fill ur clam out,"['ima', 'fill', 'ur', 'clam', 'out']"
1,"#Crack that whip, cracker","['crack', 'that', 'whip', 'cracker']"
1,Nigga ended up going Juco messing with them hoes and then signed a the smallest of d1's moral of the story take what u can get,"['nigga', 'ended', 'up', 'going', 'juco', 'messing', 'with', 'them', 'hoes', 'and', 'then', 'signed', 'the', 'smallest', 'of', 'moral', 'of', 'the', 'story', 'take', 'what', 'can', 'get']"
0,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.,"['we', 'over', 'here', 'struggling', 'with', 'college', 'and', 'work', 'and', 'ice', 'jj', 'fish', 'making', 'money', 'for', 'being', 'trash', 'lol', 'what', 'has', 'this', 'world', 'come', 'to']"
0,"RT @CreepyScout: Bend over.

And pick up that trash.","['bend', 'over', 'and', 'pick', 'up', 'that', 'trash']"
1,I ain't Neva care what ah bitch had to say bout me,"['ain', 'neva', 'care', 'what', 'ah', 'bitch', 'had', 'to', 'say', 'bout', 'me']"
1,"@RealPimpinKen PimpinKendotnet, sell a bitch pussy til it's drip drop wet, the vet, not the pet!

Hey, Bitch!","['pimpinkendotnet', 'sell', 'bitch', 'pussy', 'til', 'it', 'drip', 'drop', 'wet', 'the', 'vet', 'not', 'the', 'pet', 'hey', 'bitch']"
